date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:07	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2025%20Jul%202024%2012:59:10%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:07	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2025%20Jul%202024%2012:59:10%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:07	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2025%20Jul%202024%2012:59:10%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:07	78196/78196	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2012:59:11%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:08	101652/101652	---M--	200	added ('OK')	font/woff	date:Thu,%2025%20Jul%202024%2012:59:11%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:08	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2025%20Jul%202024%2012:59:11%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:09	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2025%20Jul%202024%2012:59:10%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:09	36206/36206	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2023:17:55%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/service-1.jpg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/service-1.jpg	(from https://klariselaundry.co.id/wp-content/uploads/elementor/css/post-287.css?ver=1722160376)
11:31:09	300525/300525	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2023:29:21%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/Klarise-Laundry-2-1-1.jpg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/Klarise-Laundry-2-1-1.jpg	(from https://klariselaundry.co.id/wp-content/uploads/elementor/css/post-287.css?ver=1722160376)
11:31:09	49952/49952	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2023:18:00%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/service-3.jpg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/service-3.jpg	(from https://klariselaundry.co.id/wp-content/uploads/elementor/css/post-287.css?ver=1722160376)
11:31:09	47256/47256	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2023:17:58%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/service-2.jpg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/service-2.jpg	(from https://klariselaundry.co.id/wp-content/uploads/elementor/css/post-287.css?ver=1722160376)
11:31:10	31013/31013	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jun%202024%2017:05:30%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/08-1024x1024.jpg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/08-1024x1024.jpg	(from https://klariselaundry.co.id/wp-content/uploads/elementor/css/post-287.css?ver=1722160376)
11:31:10	243181/243181	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-all.min.css?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-all.min8c6f.css	(from https://klariselaundry.co.id/about/)
11:31:10	198821/198821	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-menu.css?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-menu8c6f.css	(from https://klariselaundry.co.id/about/)
11:31:11	715760/715760	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom8c6f.css	(from https://klariselaundry.co.id/about/)
11:31:11	742/742	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2016:33:00%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/style.css?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/style8c6f.css	(from https://klariselaundry.co.id/about/)
11:31:11	42846/42846	---M-Z	200	added ('OK')	text/css	date:Thu,%2025%20Jul%202024%2023:40:29%20GMT	https://klariselaundry.co.id/wp-content/uploads/elementor/css/post-141.css?ver=1721950829	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/elementor/css/post-1414eed.css	(from https://klariselaundry.co.id/about/)
11:31:12	55826/55826	---MCZ	200	added ('OK')	application/json	date:Tue,%2017%20Sep%202024%2004:31:19%20GMT	https://klariselaundry.co.id/wp-json/wp/v2/pages/141	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-json/wp/v2/pages/141.json	(from https://klariselaundry.co.id/about/)
11:31:12	2504/2504	---M-Z	200	added ('OK')	application/json	etag:%2210101-1726547479;gz%22	https://klariselaundry.co.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fklariselaundry.co.id%2Fabout%2F	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-json/oembed/1.0/embed1810.json	(from https://klariselaundry.co.id/about/)
11:31:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Sep%202024%2004:31:19%20GMT	https://klariselaundry.co.id/?p=141	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/index269b.html	(from https://klariselaundry.co.id/about/)
11:31:12	2679/2679	---M-Z	200	added ('OK')	text/xml	etag:%2210102-1726547479;gz%22	https://klariselaundry.co.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fklariselaundry.co.id%2Fabout%2F&format=xml	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-json/oembed/1.0/embed9abd	(from https://klariselaundry.co.id/about/)
11:31:13	3714/3714	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jul%202024%2023:17:42%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/logo-ajak.png	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/logo-ajak.png	(from https://klariselaundry.co.id/about/)
11:31:13	394510/394510	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jul%202024%2023:17:48%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/tentang-klarise-laundry.png	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/tentang-klarise-laundry.png	(from https://klariselaundry.co.id/about/)
11:31:14	107714/107714	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2023:21:55%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/thumbnail-compro.jpg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/thumbnail-compro.jpg	(from https://klariselaundry.co.id/about/)
11:31:14	13278/13278	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jul%202024%2023:23:26%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/layanan-klarise-laundry.png	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/layanan-klarise-laundry.png	(from https://klariselaundry.co.id/about/)
11:31:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Sep%202024%2004:31:21%20GMT	https://klariselaundry.co.id/about/'https://klariselaundry.co.id/wp-content/uploads/2024/06/paxi.png'	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/'https_/klariselaundry.co.id/wp-content/uploads/2024/06/paxi.png'	(from https://klariselaundry.co.id/about/)
11:31:15	106217/106217	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:21%20GMT	https://klariselaundry.co.id/about/https:/klariselaundry.co.id/wp-content/uploads/2024/06/paxi.png	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/https_/klariselaundry.co.id/wp-content/uploads/2024/06/paxi.png	(from https://klariselaundry.co.id/about/)
11:31:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Sep%202024%2004:31:22%20GMT	https://klariselaundry.co.id/about/'https://klariselaundry.co.id/wp-content/uploads/2024/06/Serene.jpg'	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/'https_/klariselaundry.co.id/wp-content/uploads/2024/06/Serene.jpg'	(from https://klariselaundry.co.id/about/)
11:31:16	106219/106219	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:22%20GMT	https://klariselaundry.co.id/about/https:/klariselaundry.co.id/wp-content/uploads/2024/06/Serene.jpg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/https_/klariselaundry.co.id/wp-content/uploads/2024/06/Serene.jpg	(from https://klariselaundry.co.id/about/)
11:31:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Sep%202024%2004:31:23%20GMT	https://klariselaundry.co.id/about/'https://klariselaundry.co.id/wp-content/uploads/2024/06/urabnview.png'	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/'https_/klariselaundry.co.id/wp-content/uploads/2024/06/urabnview.png'	(from https://klariselaundry.co.id/about/)
11:31:16	106227/106227	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:23%20GMT	https://klariselaundry.co.id/about/https:/klariselaundry.co.id/wp-content/uploads/2024/06/urabnview.png	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/https_/klariselaundry.co.id/wp-content/uploads/2024/06/urabnview.png	(from https://klariselaundry.co.id/about/)
11:31:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Sep%202024%2004:31:24%20GMT	https://klariselaundry.co.id/about/'https://klariselaundry.co.id/wp-content/uploads/2024/06/Jessica-Beauty-Klinik.jpeg'	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/'https_/klariselaundry.co.id/wp-content/uploads/2024/06/Jessica-Beauty-Klinik.jpeg'	(from https://klariselaundry.co.id/about/)
11:31:17	106265/106265	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:24%20GMT	https://klariselaundry.co.id/about/https:/klariselaundry.co.id/wp-content/uploads/2024/06/Jessica-Beauty-Klinik.jpeg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/https_/klariselaundry.co.id/wp-content/uploads/2024/06/Jessica-Beauty-Klinik.jpeg	(from https://klariselaundry.co.id/about/)
11:31:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Sep%202024%2004:31:25%20GMT	https://klariselaundry.co.id/about/'https://klariselaundry.co.id/wp-content/uploads/2024/06/PAxi1.png'	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/'https_/klariselaundry.co.id/wp-content/uploads/2024/06/PAxi1.png'	(from https://klariselaundry.co.id/about/)
11:31:19	106217/106217	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:25%20GMT	https://klariselaundry.co.id/about/https:/klariselaundry.co.id/wp-content/uploads/2024/06/PAxi1.png	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/https_/klariselaundry.co.id/wp-content/uploads/2024/06/PAxi1.png	(from https://klariselaundry.co.id/about/)
11:31:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Sep%202024%2004:31:26%20GMT	https://klariselaundry.co.id/about/'https://klariselaundry.co.id/wp-content/uploads/2024/06/yi-tiao-xian.png'	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/'https_/klariselaundry.co.id/wp-content/uploads/2024/06/yi-tiao-xian.png'	(from https://klariselaundry.co.id/about/)
11:31:20	106235/106235	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:26%20GMT	https://klariselaundry.co.id/about/https:/klariselaundry.co.id/wp-content/uploads/2024/06/yi-tiao-xian.png	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/https_/klariselaundry.co.id/wp-content/uploads/2024/06/yi-tiao-xian.png	(from https://klariselaundry.co.id/about/)
11:31:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Sep%202024%2004:31:27%20GMT	https://klariselaundry.co.id/about/'https://klariselaundry.co.id/wp-content/uploads/2024/06/pop-my-nail.png'	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/'https_/klariselaundry.co.id/wp-content/uploads/2024/06/pop-my-nail.png'	(from https://klariselaundry.co.id/about/)
11:31:21	106233/106233	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:27%20GMT	https://klariselaundry.co.id/about/https:/klariselaundry.co.id/wp-content/uploads/2024/06/pop-my-nail.png	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/https_/klariselaundry.co.id/wp-content/uploads/2024/06/pop-my-nail.png	(from https://klariselaundry.co.id/about/)
11:31:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Sep%202024%2004:31:28%20GMT	https://klariselaundry.co.id/about/'https://klariselaundry.co.id/wp-content/uploads/2024/06/fivestar.png'	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/'https_/klariselaundry.co.id/wp-content/uploads/2024/06/fivestar.png'	(from https://klariselaundry.co.id/about/)
11:31:21	106225/106225	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:28%20GMT	https://klariselaundry.co.id/about/https:/klariselaundry.co.id/wp-content/uploads/2024/06/fivestar.png	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/https_/klariselaundry.co.id/wp-content/uploads/2024/06/fivestar.png	(from https://klariselaundry.co.id/about/)
11:31:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Sep%202024%2004:31:29%20GMT	https://klariselaundry.co.id/about/'https://klariselaundry.co.id/wp-content/uploads/2024/06/bamboo.png'	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/'https_/klariselaundry.co.id/wp-content/uploads/2024/06/bamboo.png'	(from https://klariselaundry.co.id/about/)
11:31:22	106219/106219	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:29%20GMT	https://klariselaundry.co.id/about/https:/klariselaundry.co.id/wp-content/uploads/2024/06/bamboo.png	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/about/https_/klariselaundry.co.id/wp-content/uploads/2024/06/bamboo.png	(from https://klariselaundry.co.id/about/)
11:31:23	502973/502973	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jul%202024%2023:22:25%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/tentang-kami-klarise-laundry.png	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/tentang-kami-klarise-laundry.png	(from https://klariselaundry.co.id/about/)
11:31:23	19244/19244	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-custom.js?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-custom8c6f.js	(from https://klariselaundry.co.id/about/)
11:31:24	139164/139164	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/swiper.min.js?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/swiper.min8c6f.js	(from https://klariselaundry.co.id/about/)
11:31:24	19193/19193	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/popper.min.js?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/popper.min8c6f.js	(from https://klariselaundry.co.id/about/)
11:31:24	233727/233727	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/bootstrap.min.js?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/bootstrap.min8c6f.js	(from https://klariselaundry.co.id/about/)
11:31:25	261655/261655	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/menu-vendor.js?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/menu-vendor8c6f.js	(from https://klariselaundry.co.id/about/)
11:31:25	15606/15606	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-app.js?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-app8c6f.js	(from https://klariselaundry.co.id/about/)
11:31:25	8866/8866	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-vertical-menu.js?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-vertical-menu8c6f.js	(from https://klariselaundry.co.id/about/)
11:31:25	3278/3278	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/jquery.matchHeight-min.js?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/jquery.matchHeight-min8c6f.js	(from https://klariselaundry.co.id/about/)
11:31:25	3995/3995	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/popup-video.js?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/popup-video8c6f.js	(from https://klariselaundry.co.id/about/)
11:31:26	60161/60161	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/fancy-box.js?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/fancy-box8c6f.js	(from https://klariselaundry.co.id/about/)
11:31:26	40808/40808	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/sweetalert.min.js?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/sweetalert.min8c6f.js	(from https://klariselaundry.co.id/about/)
11:31:27	1390/1390	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/ajax_add_to_cart.js?ver=1726173776	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/ajax_add_to_cart8c6f.js	(from https://klariselaundry.co.id/about/)
11:31:27	243181/243181	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-all.min.css?ver=1726153091	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-all.min423c.css	(from https://klariselaundry.co.id/layanan-cuci-kering-setrika/)
11:31:27	198821/198821	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-menu.css?ver=1726153091	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-menu423c.css	(from https://klariselaundry.co.id/layanan-cuci-kering-setrika/)
11:31:28	715760/715760	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726153091	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom423c.css	(from https://klariselaundry.co.id/layanan-cuci-kering-setrika/)
11:31:28	742/742	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2016:33:00%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/style.css?ver=1726153091	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/style423c.css	(from https://klariselaundry.co.id/layanan-cuci-kering-setrika/)
11:31:28	53966/53966	---M-Z	200	added ('OK')	text/css	date:Mon,%2029%20Jul%202024%2004:39:16%20GMT	https://klariselaundry.co.id/wp-content/uploads/elementor/css/post-631.css?ver=1722227956	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/elementor/css/post-631f85d.css	(from https://klariselaundry.co.id/layanan-cuci-kering-setrika/)
11:31:28	54911/54911	---M-Z	200	added ('OK')	application/json	date:Tue,%2017%20Sep%202024%2004:31:35%20GMT	https://klariselaundry.co.id/wp-json/wp/v2/pages/631	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-json/wp/v2/pages/631.json	(from https://klariselaundry.co.id/layanan-cuci-kering-setrika/)
11:31:29	2649/2649	---M-Z	200	added ('OK')	application/json	etag:%2210103-1726547496;gz%22	https://klariselaundry.co.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fklariselaundry.co.id%2Flayanan-cuci-kering-setrika%2F	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-json/oembed/1.0/embede31c.json	(from https://klariselaundry.co.id/layanan-cuci-kering-setrika/)
11:31:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Sep%202024%2004:31:36%20GMT	https://klariselaundry.co.id/?p=631	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/indexa123.html	(from https://klariselaundry.co.id/layanan-cuci-kering-setrika/)
11:31:29	2857/2857	---M-Z	200	added ('OK')	text/xml	etag:%2210104-1726547496;gz%22	https://klariselaundry.co.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fklariselaundry.co.id%2Flayanan-cuci-kering-setrika%2F&format=xml	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-json/oembed/1.0/embedf710	(from https://klariselaundry.co.id/layanan-cuci-kering-setrika/)
11:31:30	175325/175325	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2023:23:21%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/layanan-laundry-cuci-kering-1x24-jam.jpg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/layanan-laundry-cuci-kering-1x24-jam.jpg	(from https://klariselaundry.co.id/layanan-cuci-kering-setrika/)
11:31:30	109705/109705	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jul%202024%2023:23:32%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/Why-Laundry.jpg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/Why-Laundry.jpg	(from https://klariselaundry.co.id/layanan-cuci-kering-setrika/)
11:31:31	19244/19244	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-custom.js?ver=1726153091	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-custom423c.js	(from https://klariselaundry.co.id/layanan-cuci-kering-setrika/)
